Content,Score,Category
wtb surrendering meter,0.10,Green
escorting shields,0.12,Green
tourney crashing cooldowns,0.12,Green
healing flag,0.13,Green
kk boosting bot,0.10,Green
capping buff,0.13,Green
fed objective,0.10,Green
tmr sliding respawn,0.10,Green
imo ambushing lobby,0.13,Green
raiding mats,0.13,Green
lfp invading settings,0.12,Green
wtt rushing stamina,0.13,Green
crashing cache,0.13,Green
dc reloading voice,0.12,Green
l cooldowns,0.10,Green
bbl defend extract,0.12,Green
sure pulling inventory,0.13,Green
yep flanking sentry,0.13,Green
push core,0.10,Green
oof reporting mats,0.12,Green
close smurfing trio,0.10,Green
escorting jungle,0.13,Green
np kiting smurf,0.10,Green
lfp bot,0.10,Green
glhf ganking main,0.13,Green
op mats,0.12,Green
cap covering crate,0.10,Green
healing barracks,0.10,Green
dm leaving smurf,0.13,Green
cc,0.12,Green
meh tapping alt,0.12,Green
elo leaving minimap,0.10,Green
league drop jungle,0.13,Green
protecting adds,0.12,Green
lol rushing corner,0.10,Green
ofc covering shop,0.12,Green
yep aiming adds,0.13,Green
tbf rushing bridge,0.13,Green
pub account,0.12,Green
l lagging cooldowns,0.13,Green
surrendering corner,0.12,Green
defend corner,0.13,Green
sure selling support,0.12,Green
gm queueing inventory,0.12,Green
draft cooldowns,0.13,Green
afk capping stamina,0.10,Green
dude patrolling map,0.12,Green
wb protecting heals,0.12,Green
fwiw scouting tank,0.10,Green
bro smurfing mic,0.13,Green
splitpushing creeps,0.10,Green
spawning throne,0.10,Green
op scoreboard,0.12,Green
chill cart,0.12,Green
here ulting nerf,0.10,Green
casual camping inventory,0.12,Green
ez baiting queue,0.13,Green
imho laning alt,0.10,Green
gn looting lobby,0.10,Green
tilt resetting flag,0.13,Green
bet carry,0.13,Green
inhouse reloading angle,0.13,Green
ready ping,0.12,Green
neutralizing wall,0.13,Green
casual lagging carry,0.12,Green
ig stats,0.13,Green
crashing fountain,0.12,Green
gn farming mats,0.10,Green
mia tracking top,0.12,Green
buying assists,0.13,Green
casual harassing creeps,0.10,Green
hp account,0.13,Green
omg choke,0.10,Green
f armor,0.12,Green
clear warding lag,0.12,Green
here patrolling trio,0.12,Green
pulling barracks,0.13,Green
smh aiming mana,0.10,Green
bg laning energy,0.10,Green
irl escaping armor,0.10,Green
brb dueling streak,0.10,Green
pvp minimap,0.12,Green
throwing jungle,0.12,Green
pulling tank,0.12,Green
stacking meter,0.13,Green
nope smurfing party,0.13,Green
lmao jungling gold,0.10,Green
wya creeps,0.13,Green
tourney minimap,0.10,Green
poggers resetting mid,0.10,Green
reloading backpack,0.13,Green
bet duo,0.12,Green
bet backing radar,0.12,Green
kiting ping,0.12,Green
fed protecting sentry,0.12,Green
ff mid,0.12,Green
lmfao top,0.13,Green
gn comms,0.13,Green
yolo rushing lobby,0.10,Green
bruh anchoring armor,0.13,Green
nt snowballing settings,0.13,Green
cc selling stream,0.13,Green
nvm muting energy,0.12,Green
lfg countering leaderboard,0.13,Green
rez streaming payload,0.13,Green
meta sentry,0.13,Green
saving health,0.13,Green
wdym warping leaderboard,0.13,Green
cc reloading stamina,0.12,Green
aoe staggering perimeter,0.10,Green
soon ambushing turret,0.10,Green
pulling corner,0.13,Green
fed,0.12,Green
wts dodging mic,0.13,Green
rn jungling duo,0.13,Green
smurfing crystal,0.10,Green
bruh reloading payload,0.13,Green
kiting dps,0.10,Green
resetting scoreboard,0.12,Green
ngl tower,0.13,Green
xd wall,0.12,Green
nope,0.13,Green
idc aggro,0.12,Green
rofl resetting duo,0.10,Green
dude energy,0.12,Green
mb spectating scoreboard,0.13,Green
lol ganking carry,0.10,Green
close holding account,0.13,Green
omw leaving ammo,0.10,Green
cap selling perimeter,0.10,Green
brb guild,0.12,Green
clear,0.13,Green
spraying flag,0.12,Green
rotating payload,0.13,Green
fed anchoring buff,0.13,Green
diff countering fountain,0.13,Green
omw baiting site,0.13,Green
leaving squad,0.12,Green
gratz questing scoreboard,0.12,Green
wp roaming main,0.13,Green
farming settings,0.10,Green
pvp healing tank,0.12,Green
lagging alt,0.10,Green
wts baiting objective,0.10,Green
ez jungling queue,0.10,Green
nt perimeter,0.10,Green
based top,0.12,Green
afaik spraying wall,0.13,Green
sweeping round,0.10,Green
obv,0.10,Green
cc choke,0.13,Green
gl objective,0.13,Green
standby discord,0.13,Green
brb assaulting site,0.10,Green
questing base,0.12,Green
iirc holding trio,0.10,Green
jk warping carry,0.10,Green
ready peeking radar,0.13,Green
holding jungle,0.13,Green
goat stamina,0.10,Green
yolo disengaging scoreboard,0.13,Green
roaming party,0.13,Green
smh match,0.13,Green
wts rushing match,0.10,Green
dm need sentry,0.13,Green
rushing top,0.13,Green
kek ping,0.12,Green
meh sweeping smurf,0.13,Green
wp stats,0.13,Green
buying sentry,0.13,Green
patrolling shields,0.13,Green
harassing nexus,0.13,Green
thx poking tower,0.12,Green
laning queue,0.10,Green
planting spawn,0.10,Green
sure pinging streak,0.12,Green
lfp vaulting creeps,0.12,Green
oom staggering crate,0.13,Green
nice rotating lobby,0.12,Green
imo contesting spawn,0.12,Green
aram invading alt,0.10,Green
kk mic,0.12,Green
idk,0.12,Green
pog throne,0.10,Green
hype harassing deaths,0.10,Green
op sieging perimeter,0.13,Green
bruh choke,0.12,Green
buying stream,0.13,Green
og crashing route,0.13,Green
fr scoreboard,0.13,Green
carrying throne,0.13,Green
diff saving ping,0.10,Green
ok discord,0.10,Green
crashing armor,0.10,Green
bruh objective,0.10,Green
aoe swapping extract,0.13,Green
cc selling assists,0.12,Green
kek sieging cooldowns,0.13,Green
league reviving route,0.13,Green
here creeps,0.10,Green
wb push meter,0.12,Green
done covering ping,0.13,Green
wait crafting aggro,0.13,Green
kek crouching stats,0.12,Green
crouching inventory,0.10,Green
gj support,0.12,Green
ty,0.13,Green
sec spectating trio,0.13,Green
mmr tunnel,0.12,Green
rushing loadout,0.13,Green
ranked engaging stream,0.12,Green
wow escorting corner,0.12,Green
soon pit,0.12,Green
dude buying match,0.12,Green
ambushing pit,0.10,Green
tmr carrying settings,0.13,Green
gz dodging fps,0.13,Green
based jungling assists,0.10,Green
assaulting chokepoint,0.13,Green
goat baiting deaths,0.10,Green
pulling trio,0.12,Green
hype backpack,0.10,Green
sure rushing trio,0.10,Green
l throwing map,0.12,Green
wya flanking barracks,0.10,Green
invading heals,0.10,Green
copy roaming round,0.10,Green
facts bridge,0.10,Green
eta rushing ammo,0.13,Green
heard crystal,0.12,Green
eta boosting dps,0.13,Green
farming match,0.10,Green
dc flanking mats,0.13,Green
req flag,0.12,Green
dm crouching bot,0.13,Green
k stats,0.12,Green
leaving binds,0.10,Green
lmao poking nerf,0.13,Green
dced invading xp,0.10,Green
pinging ping,0.10,Green
raiding creeps,0.13,Green
mb boosting trio,0.10,Green
sprinting fountain,0.13,Green
ggs engaging settings,0.13,Green
spectating support,0.12,Green
jk covering fps,0.12,Green
customs backing creeps,0.12,Green
rez crafting crystal,0.10,Green
throwing perimeter,0.12,Green
smh planting throne,0.10,Green
resetting buff,0.12,Green
ranked tank,0.13,Green
ggs support,0.10,Green
draft ammo,0.10,Green
chasing rank,0.10,Green
throwing heals,0.12,Green
tbh scouting tower,0.13,Green
afaik minions,0.13,Green
rng payload,0.13,Green
bbl crafting stream,0.13,Green
standby throwing cache,0.10,Green
tilt healing voice,0.10,Green
streaming tower,0.12,Green
gn freezing ult,0.13,Green
cya jungling trio,0.12,Green
dm,0.12,Green
ready jungling settings,0.12,Green
dc tracking ammo,0.12,Green
chill sieging objective,0.12,Green
wp shop,0.10,Green
inhouse assaulting boss,0.12,Green
aoe crouching crystal,0.10,Green
gg warding smurf,0.12,Green
standby leaderboard,0.10,Green
nbd sweeping lane,0.10,Green
farming throne,0.13,Green
done laning rank,0.10,Green
iirc diving discord,0.12,Green
sieging spawn,0.13,Green
bet looting core,0.10,Green
tbf disengaging bridge,0.13,Green
lul squad,0.13,Green
rng shop,0.13,Green
kk lagging round,0.13,Green
need lane,0.10,Green
hp sweeping meter,0.10,Green
queueing flag,0.13,Green
fed peeling pit,0.10,Green
casual rushing loot,0.13,Green
ngl farming match,0.13,Green
eta flank,0.12,Green
k tracking flag,0.12,Green
wb harassing stream,0.12,Green
oof spraying base,0.13,Green
aoe cooldowns,0.12,Green
gl ping,0.10,Green
f round,0.10,Green
req rotating minions,0.12,Green
meta flanking comms,0.10,Green
league sliding smurf,0.10,Green
meh assaulting objective,0.12,Green
poking lane,0.12,Green
lul sweeping adds,0.10,Green
bruh streaming party,0.12,Green
cya queueing discord,0.10,Green
ok mic,0.10,Green
aram staggering backpack,0.10,Green
rn dodging fountain,0.13,Green
casual mid,0.10,Green
lmfao defusing stats,0.12,Green
idc kills,0.10,Green
gg,0.13,Green
mmr capping trio,0.13,Green
og crafting buff,0.12,Green
yw main,0.13,Green
covering support,0.12,Green
ready fps,0.12,Green
lfg ambushing voice,0.10,Green
sec sniping corner,0.10,Green
idc meter,0.10,Green
surrendering spawn,0.13,Green
lmao swapping trio,0.13,Green
wtt buying aggro,0.13,Green
rotating creeps,0.12,Green
nah staggering stamina,0.10,Green
camping minions,0.13,Green
close choke,0.10,Green
nbd main,0.12,Green
lmfao drop nerf,0.10,Green
ty crashing radar,0.12,Green
disengaging choke,0.13,Green
planting heals,0.13,Green
xd diving bridge,0.13,Green
throwing energy,0.10,Green
gratz throne,0.12,Green
roger rushing health,0.13,Green
og rushing radar,0.10,Green
yw patrolling mats,0.10,Green
nah kiting cart,0.10,Green
np disengaging lane,0.13,Green
tbf vaulting top,0.12,Green
lmfao laning cache,0.12,Green
swapping turret,0.10,Green
irl grinding adds,0.10,Green
mia snowballing minions,0.13,Green
rng patrolling creeps,0.12,Green
xd patrolling throne,0.12,Green
inc swapping top,0.12,Green
hp healing radar,0.12,Green
nice lag,0.13,Green
heard flanking aggro,0.12,Green
holding mats,0.13,Green
crashing corner,0.12,Green
scouting cooldowns,0.10,Green
cc snowballing crystal,0.10,Green
sprinting site,0.10,Green
rip smurfing top,0.13,Green
saving top,0.12,Green
fwiw freezing base,0.12,Green
yep crashing respawn,0.10,Green
gz checking lobby,0.12,Green
clear holding guild,0.12,Green
tbf rotating assists,0.10,Green
og flanking meter,0.10,Green
wb fountain,0.12,Green
ok shop,0.13,Green
dude fountain,0.13,Green
ready ulting perimeter,0.13,Green
peeling point,0.13,Green
rng contesting point,0.13,Green
capping bot,0.10,Green
farming carry,0.12,Green
omw flanking bridge,0.10,Green
wtb crouching sentry,0.12,Green
ok freezing lag,0.12,Green
gtg comms,0.12,Green
pve kiting lag,0.12,Green
fed staggering stats,0.10,Green
clear tapping site,0.12,Green
escorting ult,0.13,Green
imho selling tower,0.12,Green
imo patrolling ult,0.13,Green
cc flanking match,0.13,Green
here streak,0.12,Green
draft cache,0.12,Green
flanking wall,0.10,Green
customs covering cart,0.10,Green
bruh kiting streak,0.10,Green
mb,0.10,Green
ready leaderboard,0.12,Green
meh laning energy,0.10,Green
rq payload,0.12,Green
stacking discord,0.10,Green
gl pinging tunnel,0.13,Green
bbs warding fps,0.10,Green
wtb baiting stamina,0.12,Green
inhouse diving aggro,0.12,Green
idc,0.10,Green
dm muting minions,0.12,Green
imo trading point,0.10,Green
wow backdooring zone,0.10,Green
ty chest,0.12,Green
oof jungling ammo,0.10,Green
cc defusing main,0.13,Green
gj kiting minions,0.10,Green
dc voice,0.13,Green
deadass rushing respawn,0.10,Green
roger peeking backpack,0.10,Green
surrendering payload,0.12,Green
hold sweeping base,0.13,Green
elo grinding base,0.10,Green
healing tower,0.13,Green
nbd laning guild,0.13,Green
hp drop lag,0.10,Green
based buying armor,0.10,Green
yw covering mic,0.13,Green
dude rotating nerf,0.12,Green
tbf capping fps,0.13,Green
wdym warping duo,0.12,Green
checking buff,0.13,Green
close rotating mid,0.13,Green
wow neutralizing voice,0.12,Green
poggers vaulting mats,0.10,Green
yep mid,0.12,Green
nice assaulting stamina,0.13,Green
eta farming bot,0.12,Green
casual vaulting choke,0.13,Green
cap flank,0.10,Green
aram duo,0.12,Green
f resetting assists,0.10,Green
xd staggering shop,0.12,Green
cya aiming heals,0.13,Green
lmfao rushing energy,0.13,Green
buying guild,0.13,Green
mia cache,0.10,Green
gm cooldowns,0.13,Green
hf smurf,0.10,Green
mmr,0.12,Green
based rotating alt,0.12,Green
mmr angle,0.10,Green
kk drop adds,0.13,Green
inhouse healing fps,0.10,Green
w escaping meter,0.13,Green
jk diving minimap,0.12,Green
irl snowballing carry,0.10,Green
customs sentry,0.13,Green
yep,0.13,Green
vgg looting xp,0.10,Green
rip reviving energy,0.10,Green
gz reviving stamina,0.12,Green
surrendering top,0.13,Green
lmao spectating guild,0.12,Green
reporting kills,0.13,Green
nvm focusing jungle,0.13,Green
og flanking round,0.13,Green
capping ping,0.10,Green
escorting leaderboard,0.13,Green
dced assaulting binds,0.12,Green
sec,0.12,Green
tbh splitpushing wall,0.13,Green
pub zoning chest,0.10,Green
gm baiting shop,0.12,Green
done warping streak,0.10,Green
omw surrendering scoreboard,0.12,Green
farming heals,0.12,Green
ngl harassing squad,0.12,Green
pog backdooring angle,0.12,Green
customs kiting map,0.13,Green
looting cart,0.13,Green
diving site,0.13,Green
warding turret,0.13,Green
raiding mana,0.10,Green
np planting route,0.12,Green
op engaging shields,0.13,Green
hp scouting shields,0.13,Green
vgg perimeter,0.13,Green
omw anchoring sentry,0.12,Green
fwiw disengaging squad,0.12,Green
gtg voice,0.10,Green
defusing settings,0.10,Green
anchoring point,0.10,Green
hold leashing smurf,0.10,Green
bbl raiding corner,0.13,Green
hold selling aggro,0.13,Green
tilt buying round,0.10,Green
chasing scoreboard,0.10,Green
meta drop tunnel,0.12,Green
pvp splitpushing map,0.10,Green
focusing ping,0.13,Green
sec crate,0.12,Green
cap staggering xp,0.12,Green
sus planting throne,0.10,Green
fwiw saving aggro,0.10,Green
customs engaging minimap,0.13,Green
roger diving tunnel,0.13,Green
trading minions,0.10,Green
tmr resetting respawn,0.10,Green
wdym guild,0.13,Green
bro peeling throne,0.10,Green
thx contesting core,0.12,Green
tourney capping support,0.12,Green
fwiw need chokepoint,0.13,Green
elo patrolling creeps,0.13,Green
rn settings,0.10,Green
bruh invading scoreboard,0.13,Green
chasing respawn,0.12,Green
pve anchoring crystal,0.12,Green
facts support,0.10,Green
covering heals,0.10,Green
need mana,0.10,Green
escaping backpack,0.13,Green
ngl site,0.13,Green
mb disengaging cache,0.10,Green
dude smurfing assists,0.13,Green
mood reviving map,0.10,Green
close lag,0.12,Green
pvp,0.12,Green
wp squad,0.12,Green
casual assaulting adds,0.13,Green
valid carrying comms,0.13,Green
yolo defend chokepoint,0.12,Green
lmfao poking armor,0.10,Green
afaik,0.12,Green
lmao covering match,0.13,Green
ofc health,0.10,Green
idc chasing ult,0.13,Green
cc surrendering chokepoint,0.10,Green
og defusing party,0.12,Green
gj drop main,0.13,Green
tilt selling nexus,0.10,Green
pve baiting mats,0.10,Green
aiming corner,0.13,Green
sec warping tunnel,0.10,Green
ambushing scoreboard,0.13,Green
meta voice,0.13,Green
wp joining kills,0.10,Green
disengaging armor,0.12,Green
tourney settings,0.13,Green
draft drop angle,0.10,Green
invading trio,0.10,Green
ff laning nerf,0.10,Green
selling tunnel,0.10,Green
goat carrying lobby,0.10,Green
pub carrying main,0.12,Green
w,0.12,Green
omw checking trio,0.13,Green
dced neutralizing bombsite,0.10,Green
op selling party,0.12,Green
dm resetting gold,0.12,Green
nbd buying alt,0.13,Green
wp aiming xp,0.12,Green
gz scouting lag,0.13,Green
rushing deaths,0.13,Green
gn,0.10,Green
flanking respawn,0.10,Green
noted drop minimap,0.10,Green
goat freezing backpack,0.12,Green
inhouse dueling nexus,0.13,Green
dude lagging tower,0.13,Green
gratz ult,0.13,Green
poking choke,0.10,Green
fwiw lag,0.10,Green
ranked countering discord,0.12,Green
poggers trading angle,0.13,Green
stacking flank,0.13,Green
deadass drop ult,0.13,Green
bbs main,0.10,Green
selling chest,0.12,Green
oom ammo,0.12,Green
wts assaulting cart,0.12,Green
stomp tracking map,0.13,Green
heard rushing party,0.13,Green
gl freezing carry,0.10,Green
l neutralizing lane,0.10,Green
tbf ulting lobby,0.12,Green
hold tracking party,0.13,Green
omw jungling settings,0.13,Green
wow respawn,0.12,Green
nt rushing ult,0.12,Green
sure raiding rank,0.12,Green
gg stats,0.12,Green
fwiw spraying map,0.10,Green
defusing alt,0.10,Green
ofc holding kills,0.10,Green
close rotating queue,0.10,Green
based invading guild,0.10,Green
og crafting nexus,0.12,Green
diff tapping jungle,0.13,Green
gg buff,0.10,Green
snowballing minions,0.10,Green
facts snowballing backpack,0.13,Green
lmao lagging trio,0.10,Green
lfg radar,0.13,Green
grinding bot,0.12,Green
pub looting assists,0.12,Green
ama camping duo,0.13,Green
standby defend alt,0.12,Green
kiting flag,0.13,Green
goat disengaging corner,0.12,Green
sniping payload,0.10,Green
ngl chokepoint,0.13,Green
aiming creeps,0.13,Green
sprinting kills,0.10,Green
backing chest,0.13,Green
ff leaving binds,0.10,Green
dueling inventory,0.12,Green
req cart,0.12,Green
scrim buying lobby,0.12,Green
bet planting health,0.10,Green
gg leashing point,0.13,Green
imo warping route,0.13,Green
yw planting spawn,0.12,Green
hf chest,0.10,Green
dm vaulting map,0.10,Green
wait need stream,0.12,Green
ranked roaming trio,0.12,Green
oom chasing mats,0.12,Green
idk sweeping cart,0.13,Green
kek surrendering core,0.10,Green
pve sliding rank,0.13,Green
here boosting queue,0.12,Green
nope sweeping shop,0.10,Green
inc smurfing cart,0.13,Green
gz pulling inventory,0.12,Green
protecting aggro,0.10,Green
og sweeping rank,0.13,Green
tbh trio,0.10,Green
rip contesting account,0.13,Green
ready drop mic,0.10,Green
crashing payload,0.12,Green
ranked alt,0.10,Green
aiming top,0.13,Green
draft chest,0.12,Green
neutralizing cache,0.12,Green
tbf spawn,0.10,Green
backing bot,0.10,Green
pve laning minimap,0.13,Green
poggers drop aggro,0.12,Green
dodging armor,0.13,Green
casual shields,0.10,Green
elo rushing perimeter,0.10,Green
gn raiding vault,0.10,Green
stomp choke,0.12,Green
vgg ambushing mats,0.12,Green
yep spraying account,0.13,Green
planting duo,0.10,Green
bro peeling barracks,0.10,Green
gn dodging ult,0.10,Green
smh stamina,0.10,Green
league lag,0.12,Green
facts tapping bombsite,0.12,Green
brb stacking cart,0.13,Green
diff lagging bot,0.13,Green
yw trio,0.12,Green
omw barracks,0.12,Green
wtb perimeter,0.10,Green
sweeping kills,0.10,Green
mb rotating flank,0.12,Green
glhf queueing flag,0.10,Green
farming backpack,0.10,Green
tourney jungling objective,0.10,Green
dc muting kills,0.10,Green
poggers neutralizing streak,0.12,Green
streaming core,0.13,Green
omw trio,0.10,Green
tilt warding comms,0.12,Green
gl contesting chokepoint,0.12,Green
cc sieging health,0.13,Green
w roaming rank,0.10,Green
k trading mid,0.12,Green
draft backpack,0.10,Green
vgg flanking lobby,0.10,Green
casual payload,0.12,Green
reloading loadout,0.10,Green
done pinging stats,0.10,Green
sliding leaderboard,0.12,Green
kiting zone,0.10,Green
rez contesting payload,0.12,Green
close mana,0.12,Green
gz escorting crate,0.12,Green
ggs payload,0.12,Green
bg sprinting boss,0.12,Green
elo top,0.12,Green
tmr,0.13,Green
assaulting ping,0.12,Green
dude,0.10,Green
gtg jungling dps,0.13,Green
idk planting smurf,0.13,Green
elo mats,0.12,Green
contesting throne,0.12,Green
yw looting tunnel,0.12,Green
ranked contesting streak,0.10,Green
clear loot,0.10,Green
valid sniping chokepoint,0.12,Green
crouching objective,0.10,Green
wait selling discord,0.10,Green
kek spectating comms,0.12,Green
gl questing scoreboard,0.10,Green
wts raiding lane,0.10,Green
nt resetting zone,0.10,Green
league,0.10,Green
gl camping flank,0.13,Green
focusing leaderboard,0.13,Green
hold surrendering base,0.13,Green
dude crashing ping,0.13,Green
bruh,0.10,Green
bbl smurfing kills,0.10,Green
protecting base,0.12,Green
crouching flank,0.10,Green
fwiw defend base,0.10,Green
wdym main,0.12,Green
sweeping fps,0.13,Green
dced,0.10,Green
based grinding gold,0.10,Green
elo streak,0.12,Green
noted,0.13,Green
backing ping,0.12,Green
smh reviving binds,0.12,Green
trading scoreboard,0.13,Green
wtb sprinting lane,0.13,Green
tapping barracks,0.10,Green
tbf engaging stamina,0.10,Green
roger poking perimeter,0.10,Green
gl,0.10,Green
elo pinging angle,0.10,Green
nvm camping bot,0.12,Green
pulling adds,0.10,Green
ttyl leaving armor,0.10,Green
ggs trading turret,0.12,Green
gg assaulting site,0.12,Green
brb scouting loadout,0.13,Green
customs crouching chest,0.10,Green
facts camping queue,0.13,Green
brb chasing streak,0.12,Green
need payload,0.10,Green
bbl zone,0.10,Green
here fps,0.12,Green
yep guild,0.12,Green
engaging settings,0.12,Green
draft scouting objective,0.10,Green
yw surrendering wall,0.13,Green
hp sieging stamina,0.13,Green
pve kiting tower,0.10,Green
lmfao stacking stamina,0.13,Green
kk spraying cooldowns,0.10,Green
yw scoreboard,0.10,Green
contesting carry,0.13,Green
gg pulling flag,0.10,Green
mmr surrendering comms,0.12,Green
ff stacking assists,0.10,Green
smh rushing trio,0.13,Green
afk crouching spawn,0.12,Green
iirc jungle,0.13,Green
customs armor,0.12,Green
rofl patrolling choke,0.10,Green
idc party,0.13,Green
dude covering stats,0.12,Green
omg radar,0.13,Green
sure diving scoreboard,0.10,Green
dced peeling aggro,0.12,Green
ff boss,0.10,Green
copy lagging crystal,0.10,Green
thx heals,0.13,Green
dced covering minions,0.10,Green
leaving flag,0.12,Green
ty splitpushing top,0.10,Green
cc tracking mic,0.10,Green
kek planting ult,0.10,Green
draft spawning ammo,0.12,Green
l reporting choke,0.12,Green
eta cart,0.10,Green
bruh radar,0.13,Green
ttyl checking alt,0.13,Green
league smurfing tower,0.12,Green
ty stats,0.13,Green
gz crouching crystal,0.10,Green
pub defend shop,0.10,Green
heard contesting bridge,0.13,Green
defusing bombsite,0.12,Green
req snowballing bridge,0.12,Green
invading mic,0.13,Green
pvp rushing voice,0.13,Green
wya diving deaths,0.12,Green
leaving shields,0.12,Green
defend aggro,0.13,Green
leashing adds,0.10,Green
ttyl queueing trio,0.10,Green
gtg disengaging scoreboard,0.12,Green
hp nexus,0.13,Green
smh flanking leaderboard,0.13,Green
ff defend objective,0.12,Green
yep equipping flag,0.12,Green
pvp roaming rank,0.12,Green
lfg pinging base,0.12,Green
gm dueling backpack,0.12,Green
irl deaths,0.12,Green
stacking leaderboard,0.13,Green
tourney trading sentry,0.10,Green
escaping tank,0.12,Green
cap reloading site,0.10,Green
queueing queue,0.10,Green
splitpushing heals,0.13,Green
scouting streak,0.10,Green
rn lagging crate,0.13,Green
sec selling bot,0.13,Green
camping ping,0.10,Green
lfp roaming extract,0.10,Green
equipping main,0.13,Green
need dps,0.10,Green
rip flag,0.10,Green
heard checking stamina,0.10,Green
tapping energy,0.13,Green
chill bot,0.12,Green
wp mic,0.10,Green
aram chokepoint,0.13,Green
eta shields,0.13,Green
wtb muting point,0.13,Green
facts lane,0.10,Green
crafting radar,0.10,Green
tmr looting kills,0.12,Green
sliding ult,0.13,Green
iirc roaming gold,0.13,Green
iirc heals,0.10,Green
mmr holding settings,0.13,Green
backing kills,0.12,Green
fwiw map,0.12,Green
fr jungle,0.10,Green
push tunnel,0.13,Green
pog leaving minions,0.12,Green
wtb protecting tower,0.12,Green
bbs assists,0.10,Green
gj ulting route,0.10,Green
wtt ult,0.10,Green
wya countering round,0.12,Green
selling mats,0.10,Green
pub jungle,0.12,Green
brb crashing ult,0.13,Green
ttyl rushing loadout,0.13,Green
ok,0.12,Green
wtb patrolling aggro,0.10,Green
wtb spawning creeps,0.10,Green
gtg shop,0.10,Green
based vaulting barracks,0.13,Green
tapping jungle,0.12,Green
irl peeking corner,0.12,Green
mood spraying zone,0.13,Green
fr chest,0.12,Green
mmr reporting top,0.10,Green
heard sniping comms,0.10,Green
copy cache,0.10,Green
reporting lag,0.12,Green
ez gold,0.13,Green
ready sliding ult,0.12,Green
bg grinding flank,0.13,Green
close leashing gold,0.13,Green
casual streaming nexus,0.10,Green
chill surrendering turret,0.12,Green
w dodging streak,0.12,Green
ranked account,0.12,Green
hf crate,0.12,Green
defend shop,0.10,Green
muting flag,0.10,Green
oof carry,0.10,Green
pve splitpushing adds,0.10,Green
spectating tower,0.12,Green
roger flanking ping,0.10,Green
bbl cooldowns,0.12,Green
sec contesting clan,0.10,Green
wow capping shop,0.10,Green
afk spraying rank,0.13,Green
ofc shop,0.13,Green
ofc sliding lane,0.13,Green
dude rotating cart,0.10,Green
lul aiming lane,0.12,Green
f chasing perimeter,0.10,Green
cc carrying streak,0.12,Green
wts xp,0.12,Green
ama stacking discord,0.10,Green
ggs splitpushing ammo,0.12,Green
mood escorting ammo,0.12,Green
clear trading base,0.10,Green
kk site,0.13,Green
rip countering account,0.13,Green
nvm harassing chokepoint,0.12,Green
ez stamina,0.13,Green
imo warding mid,0.12,Green
hp cache,0.10,Green
hype raiding guild,0.12,Green
afaik match,0.12,Green
leashing route,0.12,Green
ttyl,0.13,Green
league streaming point,0.12,Green
omw settings,0.10,Green
spawning respawn,0.10,Green
fed dps,0.12,Green
dude peeling heals,0.12,Green
rushing shields,0.12,Green
nvm tapping crate,0.10,Green
saving heals,0.13,Green
equipping flank,0.12,Green
lmao farming boss,0.10,Green
league lobby,0.13,Green
ggs escaping inventory,0.10,Green
rushing payload,0.10,Green
heard snowballing extract,0.10,Green
tbh covering adds,0.12,Green
cap splitpushing nexus,0.10,Green
cap aiming tower,0.12,Green
eta loadout,0.12,Green
wya healing shields,0.10,Green
gz tracking account,0.12,Green
wtt sieging flag,0.13,Green
customs warding mic,0.12,Green
bg leaving cache,0.12,Green
valid streaming map,0.13,Green
rn tapping respawn,0.13,Green
buying main,0.10,Green
aoe pinging mana,0.12,Green
fr holding extract,0.10,Green
aoe pinging crate,0.12,Green
soon backing health,0.12,Green
lfp spectating meter,0.13,Green
bet saving mats,0.12,Green
f nexus,0.13,Green
bro capping route,0.12,Green
hype,0.10,Green
ig rotating comms,0.12,Green
ofc scoreboard,0.13,Green
close questing lobby,0.13,Green
gz escorting buff,0.13,Green
equipping account,0.10,Green
vgg flanking clan,0.10,Green
ttyl grinding meter,0.13,Green
farming ammo,0.13,Green
req choke,0.10,Green
f planting map,0.10,Green
wb engaging choke,0.13,Green
ez poking smurf,0.10,Green
kk,0.13,Green
cc saving backpack,0.13,Green
wts grinding smurf,0.10,Green
stomp aiming armor,0.10,Green
oom sweeping health,0.10,Green
valid boss,0.12,Green
omw ammo,0.13,Green
hp lobby,0.12,Green
lmao pulling tank,0.12,Green
here stamina,0.12,Green
wp reviving barracks,0.10,Green
imo snowballing cooldowns,0.12,Green
mia queueing scoreboard,0.13,Green
crashing party,0.13,Green
cc sprinting tunnel,0.12,Green
farming cache,0.10,Green
lmfao defusing zone,0.10,Green
req map,0.13,Green
mia spectating perimeter,0.12,Green
tilt tunnel,0.10,Green
push trio,0.13,Green
warding inventory,0.12,Green
gl grinding dps,0.13,Green
ganking nexus,0.13,Green
cc ganking squad,0.12,Green
poking loadout,0.10,Green
smurfing radar,0.13,Green
rip pulling trio,0.13,Green
wb chasing lane,0.12,Green
omw looting settings,0.12,Green
crashing point,0.12,Green
sec spraying clan,0.13,Green
assaulting cache,0.13,Green
f selling queue,0.10,Green
pve questing boss,0.13,Green
np checking ult,0.12,Green
kiting trio,0.10,Green
pub focusing lag,0.12,Green
sieging smurf,0.10,Green
yep fps,0.10,Green
obv lag,0.13,Green
mmr dueling settings,0.10,Green
rip alt,0.10,Green
looting minimap,0.10,Green
laning crate,0.12,Green
ganking duo,0.10,Green
gg lag,0.13,Green
mmr dueling assists,0.10,Green
leaving bridge,0.10,Green
brb queueing leaderboard,0.12,Green
